Step,TimeStamp,AvgEnergy,AverageEnergy_5th,AverageEnergy_95th,NoBoids,NoFoodSources,TotalFoodAvailable,Polarization,Expanse
1011,60665.32,453.9167,453.8731,453.9595,25,1,800,0.49053,0.702932
1012,60725.32,453.986,453.9424,454.03,25,1,800,0.4729987,0.7245998
1013,60785.32,454.0551,454.0126,454.0994,25,1,800,0.4226567,0.7752364
1014,60845.32,454.1241,454.082,454.1693,25,1,800,0.4596765,0.9516217
1015,60905.33,454.1937,454.1507,454.2377,25,1,800,0.4929375,0.9324316
1016,60965.33,454.2627,454.2202,454.3065,25,1,800,0.3548946,0.8617284
1017,61025.32,454.3314,454.29,454.3748,25,1,800,0.4828028,0.5829384
1018,61085.32,454.4008,454.3595,454.4439,25,1,800,0.4805289,0.9578993
1019,61145.33,454.47,454.4294,454.5131,25,1,800,0.4899227,0.561163
1020,61205.32,454.5389,454.4992,454.5841,25,1,800,0.4705499,1.059594
1021,61265.32,454.6078,454.5679,454.6508,25,1,800,0.4709181,0.4681106
1022,61325.32,454.6772,454.6366,454.7211,25,1,800,0.4607138,0.8429086
1023,61385.32,454.7465,454.7065,454.7915,25,1,800,0.424947,0.9209979
1024,61445.33,454.8156,454.7756,454.86,25,1,800,0.4758873,1.05049
1025,61505.32,454.8846,454.8444,454.9305,25,1,800,0.4449167,0.7636256
1026,61565.33,454.9538,454.9138,454.9987,25,1,800,0.478752,0.6621871
1027,61625.32,455.0228,454.9826,455.0681,25,1,800,0.463167,1.077454
1028,61685.32,455.092,455.0515,455.1373,25,1,800,0.4033456,0.8008305
1029,61745.32,455.1614,455.1223,455.206,25,1,800,0.4807224,0.9923028
1030,61805.32,455.2303,455.1906,455.2754,25,1,800,0.4277472,0.8268107
1031,61865.32,455.2987,455.2582,455.3428,25,1,800,0.4283684,0.8878205
1032,61925.32,455.3683,455.3291,455.4124,25,1,800,0.495807,0.8889136
1033,61985.32,455.4372,455.3977,455.4818,25,1,800,0.4587574,0.8390657
1034,62045.32,455.5058,455.4679,455.5505,25,1,800,0.4896653,0.6084144
1035,62105.32,455.575,455.5375,455.6194,25,1,800,0.4951387,0.6199381
1036,62165.32,455.6437,455.6055,455.6884,25,1,800,0.4742834,0.5961047
1037,62225.32,455.7127,455.6743,455.7588,25,1,800,0.4856571,0.8431175
1038,62285.32,455.7819,455.7424,455.8289,25,1,800,0.4880576,0.5972915
1039,62345.32,455.8506,455.8121,455.8964,25,1,800,0.4658919,0.9879209
1040,62405.32,455.9193,455.88,455.9657,25,1,800,0.4804697,0.4579467
1041,62465.32,455.9883,455.9482,456.0339,25,1,800,0.4741012,0.6814469
1042,62525.32,456.0576,456.0183,456.103,25,1,800,0.4709061,0.8047717
1043,62585.33,456.1272,456.0883,456.1743,25,1,800,0.4671437,0.8978902
1044,62645.33,456.1956,456.1564,456.2425,25,1,800,0.4931366,0.9463721
1045,62705.32,456.2646,456.2257,456.3107,25,1,800,0.4577985,1.146177
1046,62765.32,456.334,456.2955,456.3798,25,1,800,0.4524944,0.6241727
1047,62825.32,456.403,456.364,456.4495,25,1,800,0.4238985,0.8710169
1048,62885.33,456.4724,456.433,456.519,25,1,800,0.4805759,1.087177
1049,62945.32,456.5414,456.5018,456.5883,25,1,800,0.4630676,0.802817
1050,63005.32,456.6107,456.5725,456.6574,25,1,800,0.4237945,0.5603077
1051,63065.32,456.6799,456.6409,456.7269,25,1,800,0.4665658,0.7290342
1052,63125.32,456.7494,456.7097,456.796,25,1,800,0.4305748,1.048488
1053,63185.32,456.8189,456.7789,456.8644,25,1,800,0.4434905,0.6176147
1054,63245.32,456.8887,456.8498,456.9342,25,1,800,0.469362,0.8312136
1055,63305.32,456.9572,456.9173,457.0023,25,1,800,0.4876832,0.5733126
1056,63365.32,457.0263,456.9881,457.0728,25,1,800,0.4804044,0.9041579
1057,63425.33,457.0956,457.056,457.1418,25,1,800,0.4740077,0.6574168
1058,63485.32,457.1643,457.1256,457.2118,25,1,800,0.4631974,0.7610924
1059,63545.32,457.2332,457.1956,457.2805,25,1,800,0.4522131,0.6884854
1060,63605.32,457.3027,457.2646,457.3497,25,1,800,0.4454989,0.7394117
1061,63665.32,457.3718,457.3331,457.4181,25,1,800,0.4448585,0.9153841
1062,63725.32,457.4413,457.4029,457.4869,25,1,800,0.466278,0.9113232
1063,63785.32,457.5103,457.4729,457.5555,25,1,800,0.4299646,0.7375767
