Step,TimeStamp,AvgEnergy,AverageEnergy_5th,AverageEnergy_95th,NoBoids,NoFoodSources,TotalFoodAvailable,Polarization,Expanse
696,2746.091,348.2679,348.2679,348.2679,25,1,800,0.3325804,0.9545341
697,2749.874,348.2182,348.2182,348.2182,25,1,800,0.3961346,1.030073
698,2753.759,348.1685,348.1685,348.1685,25,1,800,0.3908992,1.330825
699,2757.751,348.1189,348.1189,348.1189,25,1,800,0.4584496,0.9859857
700,2762.011,348.0692,348.0692,348.0692,25,1,800,0.3884364,0.9534827
701,2765.911,348.0196,348.0196,348.0196,25,1,800,0.3850261,0.4540642
702,2769.936,347.97,347.97,347.97,25,1,800,0.3195742,0.9766946
703,2773.821,347.9203,347.9203,347.9203,25,1,800,0.4104651,0.4279823
704,2777.717,347.8707,347.8707,347.8707,25,1,800,0.3749297,0.9240039
705,2781.726,347.8211,347.8211,347.8211,25,1,800,0.3676298,0.8812997
706,2785.794,347.7715,347.7715,347.7715,25,1,800,0.4796361,0.7950992
707,2789.712,347.7219,347.7219,347.7219,25,1,800,0.4289862,0.952989
708,2794.169,347.6723,347.6723,347.6723,25,1,800,0.4125922,1.077452
709,2798.092,347.6227,347.6227,347.6227,25,1,800,0.3963108,0.8085516
710,2802.61,347.5731,347.5731,347.5731,25,1,800,0.4509012,0.3756794
711,2806.92,347.5235,347.5235,347.5235,25,1,800,0.3687756,0.8931389
712,2810.694,347.4739,347.4739,347.4739,25,1,800,0.4141526,0.9860162
713,2814.401,347.4243,347.4243,347.4243,25,1,800,0.4083816,0.874379
714,2818.19,347.3747,347.3747,347.3747,25,1,800,0.4097688,0.832094
715,2821.937,347.3252,347.3252,347.3252,25,1,800,0.3577611,0.8790785
716,2825.777,347.2756,347.2756,347.2756,25,1,800,0.393737,0.7311594
717,2829.585,347.226,347.226,347.226,25,1,800,0.4703359,1.123732
718,2833.44,347.1765,347.1765,347.1765,25,1,800,0.3684396,0.8837813
719,2837.751,347.1269,347.1269,347.1269,25,1,800,0.330449,0.8208044
720,2841.66,347.0774,347.0774,347.0774,25,1,800,0.3507169,0.8045861
